,Date,Description,InternationTransactionAmount,Category,Amount,TransactionUserName,TransactionType,IsoCurrency,Locality,City,State,Country
474,2020-02-22,UBER INRMUMBAI,0,ONLINE FOOD ORDERING COMPANY,93.99,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
475,2020-02-22,UBER INRMUMBAI,0,ONLINE FOOD ORDERING COMPANY,170.79,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
476,2020-02-22,1589 CORE                JAIPUR,0,CAFE COMPANY,380.0,2,DOMESTIC,INR,JAIPUR,JAIPUR,RAJASTHAN,INDIA
477,2020-02-23,THE BREWHOUSE 2 RADISSON GURUGRAM,0,THEATRE IN TAUNTON,2899,1,DOMESTIC,INR,BLOCK S,GURUGRAM,HARYANA,INDIA
478,2020-02-23,UBER INRMUMBAI,0,ONLINE FOOD ORDERING COMPANY,358.12,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
479,2020-02-24,HILTON GARDEN INN GURG   GURGAON,0,HOTEL BRAND,442.33,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
480,2020-02-24,THE ROOM               GURGAON,0,VIDEO GAME,124.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
481,2020-02-24,PLANET NEEDS             GURGAON,0,CAFE COMPANY,186.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
482,2020-02-24,PLANET NEEDS             GURGAON,0,CAFE COMPANY,1138.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
483,2020-02-24,LAKE FOREST WINES        GURGAON,0,CITY IN CALIFORNIA,14050.0,2,DOMESTIC,INR,HERITAGE CITY,GURUGRAM,HARYANA,INDIA
484,2020-02-25,ELECTRONIC TOLL COLLECMUMBAI,0,CAFE COMPANY,2500.0,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
485,2020-02-25,THE ROOM               GURGAON,0,VIDEO GAME,147.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
486,2020-02-25,AMAZON SELLER SERVICES MUMBAI,0,E-COMMERCE COMPANY,188.0,0,DOMESTIC,INR,NEW MHADA COLONY,MUMBAI,MAHARASHTRA,INDIA
487,2020-02-25,NAIL SPA TRAINERS AND DGURGAON,0,CAFE COMPANY,1546.0,1,DOMESTIC,INR,NEW COLONY,GURUGRAM,HARYANA,INDIA
488,2020-02-26,PAYTMNOIDA,0,CAFE COMPANY,8000.0,0,DOMESTIC,INR,F BLOCK,NOIDA,UTTAR PRADESH,INDIA
489,2020-02-26,SHOPPERS STOP LTD      GURGAON,0,DEPARTMENT STORE COMPANY,5098.0,1,DOMESTIC,INR,HERITAGE CITY,GURUGRAM,HARYANA,INDIA
490,2020-02-26,MOTHER & CHILD CLINIC    GURGAON,0,AMERICAN SITCOM,900.0,1,DOMESTIC,INR,SECTOR 14,GURUGRAM,HARYANA,INDIA
491,2020-02-26,ETERNAL GANGES PRESS (P  GURGAON,0,BOOK BY A. C. BHAKTIVEDANTA SWAMI PRABHUPADA,1345.0,1,DOMESTIC,INR,BLOCK A,GURUGRAM,HARYANA,INDIA
492,2020-02-26,APOLLO PHARMACY        GURGAON,0,CAFE COMPANY,878.85,1,DOMESTIC,INR,DLF CITY,GURUGRAM,HARYANA,INDIA
493,2020-02-26,THE LEELA                MUMBAI,0,FASHION COMPANY,1003.0,2,DOMESTIC,INR,MARIYYMAN NAGAR,MUMBAI,MAHARASHTRA,INDIA
494,2020-02-27,BUSABONG AND CO PVT LTD  MUMBAI,0,CAFE COMPANY,394.0,2,DOMESTIC,INR,APOLLO BANDAR,MUMBAI,MAHARASHTRA,INDIA
495,2020-02-27,TATA SIA AIRLINES      MUMBAI,0,AIRLINE,2500.0,2,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
496,2020-02-27,THE MILL               GURUGRAM,0,VFX COMPANY,605.0,1,DOMESTIC,INR,UPPAL SOUTHEND,GURUGRAM,HARYANA,INDIA
497,2020-02-28,REPLAY                 JAIPUR,0,COMPANY,3081.0,2,DOMESTIC,INR,SECTOR 3,JAIPUR,RAJASTHAN,INDIA
498,2020-02-28,J W MARRIOTT RESORT JA   JAIPUR,0,OPERATION,3415.0,2,DOMESTIC,INR,JAI JAWAN-2,JAIPUR,RAJASTHAN,INDIA
499,2020-02-29,COSTA COFFEE WORLD TRADJAIPUR,0,COFFEEHOUSE COMPANY,178.5,2,DOMESTIC,INR,MALVIYA NAGAR,JAIPUR,RAJASTHAN,INDIA
500,2020-02-29,COSTA COFFEE WORLD TRADJAIPUR,0,COFFEEHOUSE COMPANY,565.0,2,DOMESTIC,INR,MALVIYA NAGAR,JAIPUR,RAJASTHAN,INDIA
501,2020-02-29,SHOPPERS STOP LTD      JAIPUR,0,RETAIL COMPANY,2265.0,2,DOMESTIC,INR,D-BLOCK,JAIPUR,RAJASTHAN,INDIA
502,2020-02-29,NETBANKING TRANSFER (REF# 00000000000229010405442),0,CAFE COMPANY,613159.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
503,2020-02-29,THE ROOM               GURGAON,0,VIDEO GAME,254.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
504,2020-02-29,KRISPY KREME           GURGAON,0,COMPANY,135.0,1,DOMESTIC,INR,AMBIENCE ISLAND,GURUGRAM,HARYANA,INDIA
505,2020-02-29,COSTA COFFEE WORLD TRADJAIPUR,0,COFFEEHOUSE COMPANY,156.0,2,DOMESTIC,INR,MALVIYA NAGAR,JAIPUR,RAJASTHAN,INDIA
506,2020-01-03,THE ROOM               GURGAON,0,VIDEO GAME,75.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
507,2020-01-03,PETRO SURCHARGE WAIVER,0,CORPORATION,26.94,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
508,2020-01-03,HPCL AUTO CARE CENTRE 2  JAIPUR,0,COMPANY,2721.04,0,DOMESTIC,INR,NEAR TRIMURTI CIRCLE,JAIPUR,RAJASTHAN,INDIA
509,2020-01-03,PLANET NEEDS             GURGAON,0,CAFE COMPANY,613.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
510,2020-02-03,THE ROOM               GURGAON,0,VIDEO GAME,257.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
511,2020-02-03,PLANET NEEDS             GURGAON,0,CAFE COMPANY,262.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
512,2020-02-03,HILTON GARDEN INN GURG   GURGAON,0,HOTEL BRAND,884.64,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
513,2020-02-03,HILTON GARDEN INN GURG   GURGAON,0,HOTEL BRAND,221.17,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
514,2020-03-03,THE BREWHOUSE 1 RADISSON GURUGRAM,0,CAFE COMPANY,4442.0,1,DOMESTIC,INR,PHASE III,GURUGRAM,HARYANA,INDIA
515,2020-03-03,PAYTMNOIDA,0,CAFE COMPANY,472.0,0,DOMESTIC,INR,F BLOCK,NOIDA,UTTAR PRADESH,INDIA
516,2020-03-03,AMAZON SELLER SERVICES MUMBAI,0,E-COMMERCE COMPANY,12999.0,0,DOMESTIC,INR,NEW MHADA COLONY,MUMBAI,MAHARASHTRA,INDIA
517,2020-03-03,PAYTMNOIDA,0,CAFE COMPANY,1297.0,0,DOMESTIC,INR,F BLOCK,NOIDA,UTTAR PRADESH,INDIA
518,2020-03-03,FRONT OFFICE 1 RADISSON  GURUGRAM,0,POLITICAL PARTY,15045.0,0,DOMESTIC,INR,PHASE III,GURUGRAM,HARYANA,INDIA
519,2020-04-03,PLANET NEEDS             GURGAON,0,CAFE COMPANY,636.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
520,2020-04-03,LIVE PHARMACY          GURGAON,0,AMERICAN TELEVISION PROGRAM,2650.0,1,DOMESTIC,INR,POCKET C,GURUGRAM,HARYANA,INDIA
521,2020-04-03,THE ROOM               GURGAON,0,VIDEO GAME,231.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
522,2020-05-03,THE ROOM               GURGAON,0,VIDEO GAME,100.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
523,2020-05-03,HILTON GARDEN INN GURG   GURGAON,0,HOTEL BRAND,663.5,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
524,2020-05-03,MOHAN KIRANA STORE       JAIPUR,0,INDIAN TELEVISION ACTOR,430.0,2,DOMESTIC,INR,PANI PECH,JAIPUR,RAJASTHAN,INDIA
525,2020-05-03,GLOBAL PHARMACY          GURGAON,0,CAFE COMPANY,813.0,1,DOMESTIC,INR,ORCHID PETALS,GURUGRAM,HARYANA,INDIA
526,2020-06-03,UBER INDIA SYSTEMS PRIHTTPS://WW,0,ONLINE FOOD ORDERING COMPANY,130.75,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
527,2020-06-03,THE ROOM               GURGAON,0,VIDEO GAME,50.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
528,2020-06-03,UBER INDIA SYSTEMS PRIHTTPS://WW,0,ONLINE FOOD ORDERING COMPANY,117.23,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
529,2020-07-03,SANWARIA SWEETS PVT LTDJAIPUR,0,COMPANY,2907.0,2,DOMESTIC,INR,SITAPURA INDUSTRIAL AREA,JAIPUR,RAJASTHAN,INDIA
530,2020-07-03,SANWARIA SWEETS PVT LTDJAIPUR,0,COMPANY,397.0,2,DOMESTIC,INR,SITAPURA INDUSTRIAL AREA,JAIPUR,RAJASTHAN,INDIA
531,2020-07-03,THE ROOM               GURGAON,0,VIDEO GAME,255.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
532,2020-07-03,HALDIRAM               GURGAON,0,RESTAURANT COMPANY,1376.0,1,DOMESTIC,INR,SARASWATI VIHAR,GURUGRAM,HARYANA,INDIA
533,2020-07-03,PLANET NEEDS             GURGAON,0,CAFE COMPANY,280.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
534,2020-07-03,THE ROOMGURGAON,0,CAFE COMPANY,75.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
535,2020-08-03,LE MARCHE              GURGAON,0,ITALIAN REGION,1235.7,2,DOMESTIC,INR,DLF PHASE 5,GURUGRAM,HARYANA,INDIA
536,2020-08-03,NEW U                  GURGAON,0,CITY IN NEW YORK,1799.0,2,DOMESTIC,INR,GALLERIA MARKET,GURUGRAM,HARYANA,INDIA
537,2020-08-03,NEW U                  GURGAON,0,CITY IN NEW YORK,259.0,2,DOMESTIC,INR,GALLERIA MARKET,GURUGRAM,HARYANA,INDIA
538,2020-08-03,SOLEBRITY              GURGAON,0,COMPANY,3780.0,2,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
539,2020-08-03,TATA STARBUCKS LIMITED GURUGRAM,0,COMPANY,5000.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
540,2020-08-03,BURGER KING INDIA PVT LGURGAON,0,FAST FOOD RESTAURANT COMPANY,130.2,2,DOMESTIC,INR,SIKANDERPUR,GURUGRAM,HARYANA,INDIA
541,2020-09-03,FEETOES                GURGAON,0,CAFE COMPANY,4000.0,1,DOMESTIC,INR,POCKET H,GURUGRAM,HARYANA,INDIA
542,2020-09-03,OM SWEETS PVT LTD      GURGAON,0,CAFE COMPANY,42.0,2,DOMESTIC,INR,SECTOR 4,GURUGRAM,HARYANA,INDIA
543,2020-09-03,OM SWEETS PVT LTD      GURGAON,0,CAFE COMPANY,212.76,1,DOMESTIC,INR,SECTOR 4,GURUGRAM,HARYANA,INDIA
544,2020-09-03,THE ROOM               GURGAON,0,VIDEO GAME,60.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
545,2020-09-03,OM SWEETS PVT LTD      GURGAON,0,CAFE COMPANY,84.0,2,DOMESTIC,INR,SECTOR 4,GURUGRAM,HARYANA,INDIA
546,2020-09-03,LE MARCHE              GURGAON,0,ITALIAN REGION,335.0,2,DOMESTIC,INR,DLF PHASE 5,GURUGRAM,HARYANA,INDIA
547,2020-09-03,SHR LIFESTYLES PVT LTD   NEW DELHI,0,ANIMAL,2597.0,2,DOMESTIC,INR,KAPAS HERA EXTENSION,NEW DELHI,DELHI,INDIA
548,2020-09-03,HILTON GARDEN INN GURG   GURGAON,0,HOTEL BRAND,1049.43,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
549,2020-09-03,OM SWEETS PVT LTD      GURGAON,0,CAFE COMPANY,150.0,1,DOMESTIC,INR,SECTOR 4,GURUGRAM,HARYANA,INDIA
550,2020-10-03,HALDIRAM               GURGAON,0,RESTAURANT COMPANY,477.76,1,DOMESTIC,INR,SARASWATI VIHAR,GURUGRAM,HARYANA,INDIA
551,2020-10-03,NEW U 35                 GURGAON,0,US STATE,999.0,1,DOMESTIC,INR,AMBIENCE ISLAND,GURUGRAM,HARYANA,INDIA
552,2020-10-03,HALDIRAM               GURGAON,0,RESTAURANT COMPANY,120.76,2,DOMESTIC,INR,SARASWATI VIHAR,GURUGRAM,HARYANA,INDIA
553,2020-10-03,HALDIRAM               GURGAON,0,RESTAURANT COMPANY,1433.93,2,DOMESTIC,INR,SARASWATI VIHAR,GURUGRAM,HARYANA,INDIA
554,2020-10-03,HALDIRAM               GURGAON,0,RESTAURANT COMPANY,315.0,2,DOMESTIC,INR,SARASWATI VIHAR,GURUGRAM,HARYANA,INDIA
555,2020-10-03,BURGER KING INDIA PVT LGURGAON,0,FAST FOOD RESTAURANT COMPANY,178.5,1,DOMESTIC,INR,SIKANDERPUR,GURUGRAM,HARYANA,INDIA
556,2020-11-03,HOTEL HIGHWAY KING     PAOTA,0,BUILDING FUNCTION,336.0,2,DOMESTIC,INR,JAIPUR,PAOTA,RAJASTHAN,INDIA
557,2020-11-03,SAINIK FILLING STATION GURGAON,0,1993 FILM,1717.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
558,2020-11-03,PETRO SURCHARGE WAIVER,0,CORPORATION,17.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
559,2020-11-03,CAFE COFFEE DAYALANKAR PL,0,CAFE COMPANY,140.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
560,2020-11-03,ORIENTAL TRES ALWAR F15BEHROR,0,CAFE COMPANY,37.0,0,DOMESTIC,INR,ALWAR,ALWAR,RAJASTHAN,INDIA
561,2020-11-03,THE ROOM               GURGAON,0,VIDEO GAME,656.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
562,2019-12-03,LAKE FOREST WINE         GURGAON,0,CITY IN CALIFORNIA,3200.0,0,DOMESTIC,INR,HERITAGE CITY,GURUGRAM,HARYANA,INDIA
563,2019-12-03,IGST-VPS1907250040932-RATE 18.0 -06 (REF# 19999999980312999910310),0,CAFE COMPANY,3.45,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
564,2019-03-13,WWW AIRTEL IN          GURGAON,0,TELECOMMUNICATIONS COMPANY,2744.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
565,2019-03-13,PLANET NEEDS STORE       GURGAON,0,NOVEL BY TAMSYN MUIR,1092.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
566,2019-03-14,ETERNAL GANGES PRESS P   NEW DELHI,0,BOOK BY A. C. BHAKTIVEDANTA SWAMI PRABHUPADA,1760.0,0,DOMESTIC,INR,GAUTAM NAGAR,NEW DELHI,DELHI,INDIA
567,2019-03-14,RED TAPE SHOES         GURGAON,0,AMERICAN MINISTER,1619.0,1,DOMESTIC,INR,DLF PHASE 2,GURUGRAM,HARYANA,INDIA
568,2019-03-14,THE ROOM               GURGAON,0,VIDEO GAME,735.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
569,2019-03-15,NETBANKING TRANSFER (REF# 00000000000315007814637),0,CAFE COMPANY,145831.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
570,2019-03-15,HTTP://WWW.JAIPURDISCOM.CMUMBAI,0,CAFE COMPANY,1883.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
571,2019-03-15,PAYU PAYMENTS PVT LTD  10GURGAON,0,COMPANY,250.0,0,DOMESTIC,INR,TATVAM VILLAS,GURUGRAM,HARYANA,INDIA
572,2019-03-16,S AND S BEAUTY CARE      GURGAON,0,RETAIL COMPANY,330.0,0,DOMESTIC,INR,POCKET E,GURUGRAM,HARYANA,INDIA
573,2019-03-16,CARNIVAL FILMS PVT LTD   GURGAON,0,CINEMA COMPANY,2800.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
574,2019-03-16,DNA PHARMACY           GURUGRAM,0,CAFE COMPANY,683.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
575,2019-03-16,THE ROOM               GURGAON,0,VIDEO GAME,910.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
576,2019-03-17,CARNIVAL FILMS PVT LTD   GURGAON,0,CINEMA COMPANY,225.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
577,2019-03-18,THE ROOM               GURGAON,0,VIDEO GAME,370.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
578,2019-03-19,MEER SINGH FUEL POINT    GURGAON,0,CAFE COMPANY,1128.69,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
579,2019-03-19,H AND M HENNES AND MAURITGURGAON,0,CLOTHING RETAIL COMPANY,1597.0,1,DOMESTIC,INR,AMBIENCE ISLAND,GURUGRAM,HARYANA,INDIA
580,2019-03-19,PVR LIMITED            GURGAON,0,ENTERTAINMENT COMPANY,225.54,0,DOMESTIC,INR,GARDEN ESTATE,GURUGRAM,HARYANA,INDIA
581,2019-03-19,PETRO SURCHARGE WAIVER,0,CORPORATION,11.18,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
582,2019-03-19,ASIA KITCHEN BY MAIN LAGURGAON,0,CONTINENT,5985.0,0,DOMESTIC,INR,FAR WEST SIDE,SAN ANTONIO,TEXAS,UNITED STATES
583,2019-03-19,PURE HOME LIVING       GURGAON,0,CAFE COMPANY,550.0,1,DOMESTIC,INR,AMBIENCE ISLAND,GURUGRAM,DELHI,INDIA
584,2019-03-20,JAI MAHAL RECEPTION      JAIPUR,0,1976 FILM,2205.0,0,DOMESTIC,INR,CIVIL LINES,JAIPUR,RAJASTHAN,INDIA
585,2019-03-21,CAFE COFFEE DAY          ALANKAR PL,0,CAFE COMPANY,482.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
586,2019-03-21,APOLLO PHARMACY S G HIGJAIPUR,0,CAFE COMPANY,691.05,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
587,2019-03-22,BOOK MY SHOW           MUMBAI,0,BOOK BY ERIC CARLE,1011.44,0,DOMESTIC,INR,NEW AIRPORT COLONY,MUMBAI,MAHARASHTRA,INDIA
588,2019-03-22,JAI MAHAL PALACE GIARDINOJAIPUR,0,1976 FILM,3170.0,0,DOMESTIC,INR,CIVIL LINES,JAIPUR,RAJASTHAN,INDIA
589,2019-03-22,COTTON CURIO           JAIPUR,0,CAFE COMPANY,396.0,1,DOMESTIC,INR,MADRAMPUR,JAIPUR,RAJASTHAN,INDIA
590,2019-03-22,PLANET NEEDS STORE       GURGAON,0,NOVEL BY TAMSYN MUIR,606.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
591,2019-03-23,TIPSY CATERERS           JAIPUR,0,SONG,552.3,0,DOMESTIC,INR,SHASTRI NAGAR,JAIPUR,RAJASTHAN,INDIA
592,2019-03-23,APOLLO PHARMACY S G HIGJAIPUR,0,CAFE COMPANY,180.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
593,2019-03-25,CAFE CRAFT               JAIPUR,0,CAFE COMPANY,756.0,0,DOMESTIC,INR,INDUSTRIAL AREA,JAIPUR,RAJASTHAN,INDIA
594,2019-03-25,BIRYANI PARADISE       GURGAON,0,DISH,404.0,0,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
595,2019-03-25,PETRO SURCHARGE WAIVER,0,CORPORATION,26.05,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
596,2019-03-25,RAJASTHALI RESORTS & S   JAIPUR,0,CAFE COMPANY,2650.0,0,DOMESTIC,INR,JAIPUR,KUKAS,RAJASTHAN,INDIA
597,2019-03-26,PACIFIC MEDICA II        GURGAON,0,COMPANY,75.0,0,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
598,2019-03-27,NIMITAYA HOTEL & RESORTS GURGAON,0,CAFE COMPANY,2702.0,0,DOMESTIC,INR,RAJIV NAGAR,GURUGRAM,HARYANA,INDIA
599,2019-03-27,KHOSLA ELECTRONICS PVT JAIPUR,0,INDIAN FILM ACTOR,47000.0,0,DOMESTIC,INR,GOM DEFENCE COLONY,JAIPUR,RAJASTHAN,INDIA
600,2019-03-29,PLANET NEEDS STORE       GURGAON,0,NOVEL BY TAMSYN MUIR,659.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
601,2019-03-29,AMRITSAR PUNJABI JUTTI   AMRITSAR,0,INDIAN LANGUAGE,2500.0,1,DOMESTIC,INR,HALL GATE,AMRITSAR,PUNJAB,INDIA
602,2019-03-29,CUT AND STYLE          GURGAON,0,OCCUPATION,649.0,1,DOMESTIC,INR,SECTOR 4,GURUGRAM,HARYANA,INDIA
603,2019-03-29,LAKE FOREST WINE         GURGAON,0,CITY IN CALIFORNIA,5400.0,0,DOMESTIC,INR,HERITAGE CITY,GURUGRAM,HARYANA,INDIA
604,2019-03-30,SAI RAM MEDICOSE       GURGAON,0,BASEBALL TEAM,745.0,1,DOMESTIC,INR,SUKHRALI,GURUGRAM,HARYANA,INDIA
605,2019-03-30,VARIETY STORE          GURGAON,0,CAFE COMPANY,390.0,1,DOMESTIC,INR,HERITAGE CITY,GURUGRAM,HARYANA,INDIA
606,2019-03-31,BIKANERVALA            GURGAON,0,EVENT,320.0,1,DOMESTIC,INR,SECTOR 29,GURUGRAM,HARYANA,INDIA
607,2019-01-04,VALENTIA SALON           GURGAON,0,CITY IN SPAIN,472.0,1,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
608,2019-01-04,PLANET NEEDS STORE       GURGAON,0,NOVEL BY TAMSYN MUIR,989.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
609,2019-01-04,PLANET NEEDS STORE       GURGAON,0,NOVEL BY TAMSYN MUIR,1438.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
610,2019-02-04,PLANET NEEDS STORE       GURGAON,0,NOVEL BY TAMSYN MUIR,1173.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
611,2019-02-04,THE ROOM               GURGAON,0,VIDEO GAME,625.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
612,2019-04-04,NIMITAYA HOTEL & RESORTS GURGAON,0,CAFE COMPANY,1104.0,0,DOMESTIC,INR,RAJIV NAGAR,GURUGRAM,HARYANA,INDIA
613,2019-05-04,BIKANERVALA            GURGAON,0,EVENT,304.5,0,DOMESTIC,INR,SECTOR 29,GURUGRAM,HARYANA,INDIA
614,2019-06-04,PSEB BILLDESK          MUMBAI,0,BOARD OF EDUCATION IN INDIA,4569.5,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
615,2019-06-04,BURGER KING INDIA PVT LGURGAON,0,FAST FOOD RESTAURANT COMPANY,459.9,0,DOMESTIC,INR,SIKANDERPUR,GURUGRAM,HARYANA,INDIA
616,2019-07-04,NIMITAYA HOTEL & RESORTS GURGAON,0,CAFE COMPANY,2243.0,1,DOMESTIC,INR,RAJIV NAGAR,GURUGRAM,HARYANA,INDIA
617,2019-08-04,PLANET NEEDS             GURGAON,0,CAFE COMPANY,745.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
618,2019-08-04,S AND S BEAUTY CARE      GURGAON,0,RETAIL COMPANY,350.0,0,DOMESTIC,INR,POCKET E,GURUGRAM,HARYANA,INDIA
619,2019-09-04,NIMITAYA HOTEL & RESORTS GURGAON,0,CAFE COMPANY,678.0,0,DOMESTIC,INR,RAJIV NAGAR,GURUGRAM,HARYANA,INDIA
620,2019-09-04,PLANET NEEDS STORE       GURGAON,0,NOVEL BY TAMSYN MUIR,570.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
621,2019-10-04,B S FUELS              GURGAON,0,AMERICAN ACTRESS,9.63,0,DOMESTIC,INR,DERA MANDI,NEW DELHI,HARYANA,INDIA
622,2019-10-04,B S FUELS              GURGAON,0,AMERICAN ACTRESS,1297.27,1,DOMESTIC,INR,DERA MANDI,NEW DELHI,HARYANA,INDIA
623,2019-10-04,TILES AND CONCEPTS     GURGAON,0,BOOK BY JEAN FERRIS,2050.0,1,DOMESTIC,INR,ISLAMPUR VILLAGE,GURUGRAM,HARYANA,INDIA
624,2019-10-04,THE ROOM               GURGAON,0,VIDEO GAME,87.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
625,2019-10-04,LIGHTING PROFESSIONALS   GURGAON,0,CAFE COMPANY,500.0,1,DOMESTIC,INR,NAMBARDAR MARKET,GURUGRAM,HARYANA,INDIA
626,2019-10-04,PETRO SURCHARGE WAIVER,0,CORPORATION,12.84,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
627,2019-11-04,CUT AND STYLE          GURGAON,0,OCCUPATION,661.0,1,DOMESTIC,INR,SECTOR 4,GURUGRAM,HARYANA,INDIA
628,2019-12-04,FINANCE CHARGES (REF# 19999999980412999909300),0,FIELD OF STUDY,0.03,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
629,2020-11-03,HOUSE OF CANDY           ALWAR,0,FASHION COMPANY,1524.0,2,DOMESTIC,INR,ALWAR,ALWAR,RAJASTHAN,INDIA
630,2020-03-13,HILTON GARDEN INN GURG   GURGAON,0,HOTEL BRAND,663.5,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
631,2020-03-16,BHAGAT MISHTHAN BHANDAR  JAIPUR,0,CAFE COMPANY,275.0,2,DOMESTIC,INR,SINDHI CAMP,JAIPUR,RAJASTHAN,INDIA
